element_type,osmid,barrier,name,geometry,source,created_by,access,addr:city,addr:street,wikidata,wikipedia,wheelchair,highway,source:date,source:name,alt_name,amenity,fee,layer,parking,addr:housenumber,addr:postcode,note,opening_hours,url,operator,leisure,natural,addr:country,website,description,check_date,height,historic,nodes,name:en,name:it,name:ko,name:pl,name:ru,old_name,name:etymology:wikidata,place,postal_code,surface,landuse,name:es,source:name:en,check_date:opening_hours,contact:phone,designation,name:1983-2016,fence_type,lit,addr:unit,loc_name,addr:housename,property,noname,building,area,name:2023-10-09-,internet_access,fixme,source:old_name,nohousenumber,smoothness,park,note:es,start_date,bench,source:geometry,source:geometry:date,ways,type,tourism,old_name:-2018,old_name:2018-2019,phone,name:ca,source:opening_hours,contact:facebook
way,565147215,,,"POLYGON ((-3.7445896 40.3950616, -3.7441314 40.395184, -3.7439705 40.3952657, -3.7438605 40.3952821, -3.7437398 40.3952494, -3.7436459 40.3951493, -3.7433858 40.3948797, -3.7435431 40.3948858, -3.7438583 40.3948947, -3.7438613 40.3948325, -3.7445948 40.394843, -3.7445896 40.3950616))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5443768560, 5443768561, 5443768562, 5443768563, 5443768564, 5443768565, 5443768566, 4285894056, 4285894055, 5443768567, 5443768568, 5443768560]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,565147216,,,"POLYGON ((-3.7467772 40.3966589, -3.7470686 40.3972243, -3.7468303 40.3973926, -3.7465757 40.3974947, -3.7465274 40.3975595, -3.7463534 40.3976134, -3.7461822 40.3976665, -3.7456428 40.3978338, -3.7455641 40.3978384, -3.7455267 40.3978258, -3.7454161 40.3975804, -3.7453275 40.3975518, -3.7448365 40.3977047, -3.7447644 40.3976809, -3.7444852 40.3971302, -3.7448347 40.3970134, -3.7443822 40.3961395, -3.7443885 40.3960729, -3.7444477 40.3960397, -3.7449853 40.3958883, -3.7451073 40.3958808, -3.7454053 40.3959597, -3.7454581 40.3959533, -3.7456095 40.3958991, -3.7457632 40.3958952, -3.7461213 40.3960163, -3.7462278 40.3960139, -3.7464249 40.3959468, -3.7465128 40.3961421, -3.7465636 40.3962722, -3.7463436 40.3963495, -3.7462088 40.3965321, -3.7462191 40.3966459, -3.7465107 40.3967423, -3.7467772 40.3966589))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[302684710, 302684711, 302684803, 302684799, 302684712, 302684809, 302684713, 302684716, 302684719, 302684721, 302684723, 302684726, 302684730, 302684732, 302684735, 302684740, 302684741, 302684742, 302684747, 302684751, 302684753, 302684755, 2304484611, 302684756, 2304484601, 2304484615, 302684759, 302684762, 302684780, 302684771, 2501587932, 2501587945, 2501587960, 302684709, 302684710]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,566142833,,,"POLYGON ((-3.7535215 40.3617251, -3.7537053 40.3617333, -3.7537825 40.3617367, -3.7537598 40.3619195, -3.7536525 40.3619451, -3.7535623 40.3619962, -3.753499 40.362067, -3.7533818 40.3620706, -3.7533269 40.3620693, -3.7529909 40.3620512, -3.7530225 40.3616908, -3.75316 40.3617023, -3.7535215 40.3617251))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[2100673936, 11329980558, 8343470608, 259645649, 2689755019, 2689755023, 259645651, 2048536554, 8235856262, 5451381005, 5451381006, 2100673912, 2100673936]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,566153630,,,"POLYGON ((-3.7392527 40.3691114, -3.7399131 40.3685786, -3.7406466 40.3678537, -3.7405914 40.3677949, -3.7405556 40.3677214, -3.74055 40.3676414, -3.740608 40.3674083, -3.7405391 40.3673411, -3.7402509 40.3671942, -3.7402048 40.3672388, -3.7402751 40.3674575, -3.7397374 40.3680612, -3.7392527 40.3691114))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[259649228, 4208106021, 5451479373, 5451479374, 5451479375, 2576256093, 5451479376, 5451479377, 259649234, 259649233, 259649232, 5451479378, 259649228]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,566391423,,,"POLYGON ((-3.7534829 40.3786277, -3.7532334 40.3787556, -3.7529721 40.3788821, -3.7528863 40.3787821, -3.7527877 40.3786716, -3.7526076 40.3784681, -3.7527027 40.3784236, -3.7526936 40.3784104, -3.7529577 40.3782755, -3.7529477 40.3782648, -3.7530887 40.3781947, -3.7534829 40.3786277))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[4642980491, 5529009121, 4642980489, 5529009122, 5529009123, 4642979880, 4642979879, 4642982357, 4642982356, 4642982358, 5454490326, 4642980491]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,566391424,,,"POLYGON ((-3.7525314 40.3791203, -3.7522709 40.379252, -3.7521077 40.3793323, -3.7521785 40.3794142, -3.752013 40.3794968, -3.7519219 40.3795423, -3.7518542 40.3794673, -3.7516098 40.3795939, -3.7513527 40.3797228, -3.7513013 40.379753, -3.7510331 40.3796978, -3.7509553 40.3796794, -3.7509553 40.379565, -3.7509522 40.379314, -3.7507472 40.3793074, -3.7506835 40.3793054, -3.7506854 40.3791366, -3.7506854 40.379127, -3.7508091 40.3791288, -3.7508045 40.3789011, -3.7508185 40.3788887, -3.7510755 40.3787587, -3.7509928 40.3786599, -3.7511023 40.3786068, -3.7512753 40.3785443, -3.7513451 40.3786209, -3.7516053 40.3784908, -3.7516579 40.3785513, -3.7518258 40.3787422, -3.7519379 40.378685, -3.7520867 40.3786195, -3.7522672 40.378815, -3.7524335 40.3790118, -3.7525314 40.3791203))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[4642426946, 5528992720, 4642426941, 5528992719, 9518906249, 5528992718, 4642416444, 5528992717, 5528992716, 4642416453, 5528992715, 4642416457, 5528992714, 4642416459, 9518906213, 5454490327, 9518906215, 4642416480, 4642416481, 4642416482, 4642416477, 4642416478, 4642416474, 4642416473, 4642426963, 4642426964, 4642426965, 5528992713, 4642426960, 4642426955, 4642426953, 5528992711, 5528992712, 4642426946]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,566391665,,,"POLYGON ((-3.7518048 40.3782528, -3.7516842 40.3783141, -3.7516401 40.3783553, -3.7515355 40.3784105, -3.7514875 40.3784007, -3.7514682 40.3783968, -3.7511778 40.3780645, -3.7511609 40.3780279, -3.7511521 40.3780089, -3.75126 40.3779538, -3.7514209 40.3778727, -3.7515153 40.3779152, -3.7518048 40.3782528))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[1402255164, 1402255180, 4642426961, 4642426962, 9518906323, 2421410184, 2421410177, 9518906320, 4268886588, 4268886689, 4268892613, 316250432, 1402255164]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,566463845,,,"POLYGON ((-3.7402939 40.3916087, -3.739985 40.3917056, -3.7403098 40.3918699, -3.7402939 40.3916087))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5455315595, 5455315596, 5455315597, 5455315595]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,567056688,,,"POLYGON ((-3.7153833 40.3460929, -3.7153376 40.3463448, -3.7148876 40.3462988, -3.7149294 40.3460523, -3.7153833 40.3460929))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[3293472404, 5459416405, 5459416404, 3293472403, 3293472404]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,568167593,,,"POLYGON ((-3.7475059 40.3640523, -3.7473732 40.3636965, -3.7468771 40.3638119, -3.7462516 40.3639555, -3.7463753 40.3642898, -3.7466742 40.3642249, -3.7468216 40.3641937, -3.7475059 40.3640523))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5466766154, 5466766155, 5466766156, 11328941023, 5466766157, 6219514490, 6219514489, 5466766154]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,568571890,,,"POLYGON ((-3.7421618 40.3871377, -3.7421527 40.3871907, -3.7421304 40.3872097, -3.7421517 40.387306, -3.7421775 40.3874223, -3.7421348 40.3874189, -3.7420155 40.3874224, -3.7419909 40.3873252, -3.7418762 40.3873384, -3.7418532 40.3872426, -3.7418335 40.3871519, -3.7418233 40.3871052, -3.7418451 40.3870149, -3.7418602 40.3869639, -3.7417945 40.3868607, -3.7419974 40.3868889, -3.7420873 40.3869551, -3.7421909 40.3870326, -3.7421618 40.3871377))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[4066566312, 4070569881, 4070569882, 4070569883, 5469861976, 5469861975, 5469861974, 4151381826, 4151381829, 4151381830, 1947510615, 1947510631, 4058913422, 4058913421, 5469861978, 5469861977, 4066566291, 4066566294, 4066566312]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,568571891,,,"POLYGON ((-3.741617 40.3806164, -3.7416119 40.380643, -3.7418865 40.3806854, -3.7421174 40.3807391, -3.7423599 40.3808136, -3.7424206 40.3808105, -3.7424048 40.3807716, -3.7416587 40.38036, -3.7416534 40.3803974, -3.741617 40.3806164))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[1208086330, 5469861967, 5469861981, 5469861982, 5469861968, 5469861969, 5469861970, 5469861971, 1208086365, 1208086330]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,569033073,,,"POLYGON ((-3.7128093 40.391223, -3.7125564 40.3912539, -3.7125861 40.3910849, -3.712597 40.3909676, -3.7126109 40.3909366, -3.7126396 40.3909195, -3.7126701 40.3909079, -3.7127109 40.3909074, -3.7127504 40.3909216, -3.7127767 40.3909427, -3.7127861 40.390965, -3.7128093 40.391223))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[8433082749, 5473350495, 8433082746, 2642477873, 2642477871, 8433082739, 8433082740, 8433082741, 8433082742, 2642477872, 306035309, 8433082749]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,570558973,,Jardines Paraninfo Norte,"POLYGON ((-3.7293456 40.4525772, -3.7282616 40.4526801, -3.7281554 40.4527486, -3.7282009 40.4527964, -3.7283013 40.4528722, -3.7283808 40.4529144, -3.7284672 40.4529489, -3.7285508 40.4529717, -3.7286393 40.4529875, -3.7287256 40.4529959, -3.7288125 40.4529958, -3.72891 40.4529879, -3.7289908 40.4529704, -3.7290636 40.4529482, -3.7291472 40.4529146, -3.7292271 40.4528711, -3.7292906 40.4528284, -3.7293586 40.452769, -3.7294151 40.4527012, -3.7294451 40.4526593, -3.7294789 40.4525947, -3.7293456 40.4525772))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[330260790, 330260801, 1339493444, 330260558, 1339493710, 3599587603, 584184420, 3599587606, 1339493608, 3599587609, 584184418, 3599587607, 1339493394, 3599587605, 584184416, 1339493506, 3599587600, 584184414, 3599587597, 330260512, 3599587594, 330260790]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,571067553,,,"POLYGON ((-3.7304945 40.3965164, -3.7305213 40.3965049, -3.7305473 40.39633, -3.7300435 40.3962963, -3.7300287 40.3965011, -3.730073 40.3964822, -3.7302747 40.3964944, -3.7304945 40.3965164))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[4563809312, 302000219, 302000221, 5489340463, 4563809297, 4563809298, 4563809299, 4563809312]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,571110974,,,"POLYGON ((-3.7167947 40.3853602, -3.7167561 40.385339, -3.7167707 40.3852931, -3.7164518 40.3852922, -3.7164174 40.3852998, -3.7163934 40.3853134, -3.7163781 40.3853323, -3.7163791 40.3853881, -3.7163811 40.3854592, -3.7163843 40.3856826, -3.7163712 40.3858747, -3.7165123 40.3857206, -3.7167573 40.3854072, -3.7167947 40.3853602))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[2692249726, 5489702733, 5489702734, 5489702735, 6111690168, 5489702736, 5489702737, 5489702738, 5489702739, 6111690169, 6111690167, 2692249728, 2692249727, 2692249726]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,572484299,,,"POLYGON ((-3.7398137 40.3858398, -3.7397712 40.385874, -3.7395564 40.385728, -3.7397322 40.3855758, -3.7397837 40.3856098, -3.7399516 40.3857307, -3.7398137 40.3858398))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[1947497637, 5499949166, 5499949167, 5499949168, 1947497854, 1947497850, 1947497637]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,572690173,,,"POLYGON ((-3.7326432 40.3943901, -3.7321924 40.3943177, -3.7323066 40.3939048, -3.7325487 40.3939436, -3.732556 40.3939086, -3.732577 40.3938188, -3.7325292 40.3938119, -3.7325533 40.3937171, -3.7325661 40.393667, -3.7326011 40.393672, -3.7328298 40.3937049, -3.7329436 40.3937212, -3.732929 40.3937834, -3.7329136 40.3938488, -3.7328294 40.3938358, -3.7328085 40.3939304, -3.7327959 40.3939833, -3.7327574 40.3939771, -3.7326432 40.3943901))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[1390823397, 1390823421, 1390823455, 5501726784, 5501726785, 4176262290, 4176262308, 9509247155, 4176262307, 9509247149, 9509247150, 4176255579, 9509247152, 4176255578, 4176255577, 4176255576, 5501726786, 1390823521, 1390823397]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,577660374,,,"POLYGON ((-3.6593612 40.4663864, -3.6594117 40.4664016, -3.659085 40.4668799, -3.6586183 40.4667435, -3.6581039 40.4661625, -3.6582012 40.4661146, -3.6586565 40.4664245, -3.6587438 40.4663433, -3.6588294 40.4663933, -3.6588977 40.4664077, -3.6589901 40.4664035, -3.6590857 40.4663871, -3.6592101 40.4662904, -3.6593612 40.4663864))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5537248383, 5537239916, 285909302, 285909301, 285909300, 285909299, 285909298, 5537424604, 5537424608, 5537424602, 5537424611, 285909297, 285909296, 5537248383]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,577748368,,Las campanas,"POLYGON ((-3.7032831 40.5088515, -3.7032782 40.5088655, -3.7032798 40.50888, -3.7032876 40.5088932, -3.7033008 40.5089036, -3.7033179 40.5089101, -3.7033368 40.5089119, -3.7033543 40.5089091, -3.7033697 40.5089022, -3.7033815 40.5088919, -3.7033885 40.5088794, -3.7033899 40.5088658, -3.7033856 40.5088526, -3.703376 40.5088411, -3.7033622 40.5088325, -3.7033455 40.5088276, -3.7033276 40.508827, -3.7033093 40.5088311, -3.7032939 40.5088396, -3.7032831 40.5088515))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5537854448, 5537854449, 5537854450, 5537854451, 5537854452, 5537854453, 5537854435, 5537854436, 5537854437, 5537854441, 5537854442, 5537854443, 5537854444, 5537854445, 5537854446, 5537854447, 5537854438, 5537854439, 5537854440, 5537854448]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,577854897,,Parque Chirivita,"POLYGON ((-3.7473249 40.3736783, -3.7478525 40.3739463, -3.7480821 40.3741373, -3.7480654 40.3741453, -3.7476839 40.3743262, -3.7476332 40.3743503, -3.7475056 40.3744109, -3.7471793 40.3745657, -3.7471092 40.3745707, -3.7470966 40.3745716, -3.7470082 40.3745613, -3.7469428 40.3745393, -3.7469132 40.3745238, -3.7468765 40.3745046, -3.7466379 40.3743797, -3.7466737 40.3743432, -3.7468256 40.374188, -3.7469468 40.3740643, -3.74705 40.3739589, -3.7472994 40.3737044, -3.7473249 40.3736783))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5538658285, 5538658286, 5538658287, 5538682932, 9442519114, 5538682961, 5538682958, 5538658288, 5538682953, 5538658289, 5538658290, 5538658291, 9442595330, 5538682955, 5538658292, 9442595335, 5538682959, 5538682960, 9442519115, 5538682943, 5538658285]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,578549879,,,"POLYGON ((-3.7308634 40.3763603, -3.7310746 40.3764994, -3.7305508 40.3769191, -3.7302087 40.37721, -3.729514 40.3777996, -3.7290762 40.3781705, -3.728991 40.3781723, -3.7284189 40.3786446, -3.7284948 40.3786472, -3.7282835 40.3788118, -3.7282648 40.3788349, -3.7282047 40.3788322, -3.7272298 40.3796202, -3.7258687 40.3807456, -3.7259172 40.3807826, -3.7258478 40.3808406, -3.7257314 40.3809337, -3.7256184 40.3810204, -3.7255473 40.3810313, -3.7247328 40.3816931, -3.7245998 40.381804, -3.7244212 40.3819493, -3.7240874 40.3822237, -3.7236682 40.3825725, -3.7235491 40.3826561, -3.7233541 40.3827566, -3.7232303 40.382809, -3.7231081 40.3826853, -3.7231377 40.3826607, -3.7231685 40.3825805, -3.7236763 40.3822648, -3.7240118 40.3820029, -3.7244586 40.3816378, -3.7248287 40.3813532, -3.7254194 40.3808614, -3.7256482 40.3806782, -3.7262542 40.380173, -3.7270247 40.379546, -3.7275536 40.3791111, -3.7280521 40.3786833, -3.7282366 40.3785375, -3.7292406 40.3776917, -3.7300112 40.3770575, -3.7305225 40.3766368, -3.7308634 40.3763603))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5543079703, 5543079704, 5543079705, 5543079706, 5543079707, 5543079708, 5543079709, 5543079710, 5543079711, 5543079712, 5543079713, 5543079714, 5543079715, 5543079716, 5543079717, 5543079718, 5543079719, 5543079720, 5543105121, 5543105122, 5543105123, 5543105124, 5543105125, 5543105126, 5543105127, 5543105128, 5543105129, 5543105130, 5543105149, 5543105131, 5543105132, 5543105133, 5543105134, 5543105135, 5543105136, 5543105137, 5543105138, 5543105139, 5543105140, 5543105141, 5543105142, 5543105143, 5543105144, 5543105145, 5543079703]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,578549882,,,"POLYGON ((-3.7311575 40.3764369, -3.7309568 40.3762811, -3.7318391 40.375557, -3.7319163 40.3756149, -3.7319924 40.3756089, -3.7311575 40.3764369))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5543105154, 5543105155, 5543105156, 5543105157, 5543105158, 5543105154]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,580598058,,,"POLYGON ((-3.6398381 40.4754543, -3.6401278 40.4751667, -3.6404416 40.4751034, -3.6404711 40.4752564, -3.6405918 40.4756359, -3.6404765 40.4761112, -3.6403571 40.4759712, -3.6402646 40.475948, -3.6401224 40.4756747, -3.6400433 40.4756815, -3.6399508 40.4755237, -3.6399065 40.4755183, -3.6398381 40.4754543))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5557573530, 5557573537, 5557573529, 5557573575, 5557573545, 5557573552, 5557573563, 5557573567, 5557573538, 5557573543, 5557573550, 5557573532, 5557573530]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,580609203,,,"POLYGON ((-3.6412798 40.4744576, -3.6410089 40.4745757, -3.6409968 40.4745726, -3.6410357 40.4744056, -3.6412382 40.4744035, -3.6412798 40.4744576))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5557670850, 5557670702, 5557670712, 5557670717, 5557670700, 5557670850]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,582996950,,,"POLYGON ((-3.7322908 40.3797351, -3.7323876 40.3795754, -3.7321599 40.3794952, -3.732063 40.3796549, -3.7322908 40.3797351))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5574288912, 5574288913, 5574288914, 5574288915, 5574288912]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,585257399,,,"POLYGON ((-3.6214169 40.3694837, -3.6214376 40.3694025, -3.6214086 40.3693192, -3.6213522 40.369257, -3.621217 40.3692677, -3.6210098 40.3692853, -3.6207173 40.369312, -3.6204269 40.3693317, -3.620219 40.3693529, -3.6200793 40.3693658, -3.619987 40.3693842, -3.6199156 40.3694086, -3.6199107 40.3694542, -3.6199356 40.3694879, -3.6201128 40.3694964, -3.6203371 40.3694985, -3.6205392 40.3695006, -3.620816 40.3695027, -3.621032 40.369509, -3.6212646 40.3695069, -3.6213449 40.3695111, -3.6214169 40.3694837))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5593394800, 5593394811, 5593394801, 5593394812, 5593394813, 5593394814, 5593394815, 5593394816, 5593394817, 5593394818, 5593394819, 5593394820, 5593394802, 5593394803, 5593394804, 5593394805, 5593394806, 5593394807, 5593394808, 5593394809, 5593394810, 5593394800]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,585754762,,,"POLYGON ((-3.6531257 40.4573849, -3.6530372 40.4574226, -3.653009 40.4573196, -3.6529554 40.4572216, -3.653119 40.4572124, -3.6531257 40.4573849))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5597133840, 5597133838, 5597133872, 5597133859, 5597133839, 5597133840]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,585755688,,,"POLYGON ((-3.653225 40.4573339, -3.6535468 40.4571951, -3.6532272 40.4572074, -3.653225 40.4573339))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5597142707, 5597142703, 5597142695, 5597142707]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,585831329,,,"POLYGON ((-3.6540256 40.4619021, -3.6539827 40.4623837, -3.6535534 40.4623572, -3.6539465 40.4618858, -3.6539657 40.4618746, -3.6539907 40.4618725, -3.6540081 40.4618776, -3.6540216 40.4618899, -3.6540256 40.4619021))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5597878889, 5597878898, 5597878904, 5597878894, 5597878917, 5597878915, 5597878918, 5597878901, 5597878889]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,585881913,,,"POLYGON ((-3.658926 40.4617083, -3.6591294 40.4615132, -3.6591467 40.4614836, -3.6591312 40.4614675, -3.6590494 40.4614022, -3.6590038 40.461396, -3.6589653 40.4614273, -3.6589407 40.4614797, -3.6589573 40.4615206, -3.6588965 40.4616838, -3.6588983 40.4617022, -3.658926 40.4617083))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5598344931, 5598343706, 5598343719, 5598344924, 5598344941, 5598344925, 5598344934, 5598344937, 5598343712, 5598343717, 5598343702, 5598344931]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,586106612,,,"POLYGON ((-3.694255 40.4681242, -3.6939815 40.4679712, -3.6940083 40.4678875, -3.6940431 40.4678814, -3.6943388 40.4679877, -3.694255 40.4681242))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5600674889, 5600674890, 5600674891, 5600674892, 4790065238, 5600674889]",,,,,,Calle de Carlos Merino,,,,,,,,,,,,,,,,,,,,,,,,Catastro,,,,,,,,,,,,,,,,,
way,586108407,,,"POLYGON ((-3.6965166 40.3707192, -3.696532 40.3704774, -3.6963579 40.3704786, -3.6962994 40.3705173, -3.6962994 40.3706487, -3.6964072 40.3707215, -3.6965166 40.3707192))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5600693264, 5600693265, 5600693266, 5600693267, 5600693268, 5600693269, 5600693264]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,586108408,,,"POLYGON ((-3.6990472 40.3701552, -3.6990274 40.3707517, -3.6991301 40.3707503, -3.6992296 40.370184, -3.6990472 40.3701552))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5600693271, 5600693272, 5600693273, 5600693274, 5600693271]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,586108771,,,"POLYGON ((-3.6970077 40.3754462, -3.6970729 40.375471, -3.6971408 40.3754669, -3.6973661 40.3753386, -3.697415 40.3752166, -3.6970864 40.3750077, -3.696894 40.3748846, -3.6968291 40.3749183, -3.6970077 40.3754462))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5600696192, 5600696193, 5600696194, 5600696195, 5600696196, 5600696197, 5600696198, 5600696199, 5600696192]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,586688122,kerb,,"POLYGON ((-3.6579256 40.4633143, -3.6579513 40.4633029, -3.6579752 40.4632888, -3.6579956 40.4632759, -3.6580137 40.4632616, -3.6580332 40.46324, -3.6580476 40.4632184, -3.6580595 40.463197, -3.6580674 40.4631749, -3.65807 40.4631454, -3.6580625 40.4631211, -3.6580436 40.4630986, -3.6580282 40.4630847, -3.6580035 40.4630726, -3.6579727 40.4630654, -3.6579348 40.4630669, -3.6578951 40.4630737, -3.6578576 40.4630858, -3.657826 40.4631004, -3.6577937 40.4631213, -3.657766 40.463147, -3.6577485 40.4631749, -3.6577392 40.4632041, -3.6577351 40.4632327, -3.657736 40.4632498, -3.6577432 40.4632766, -3.6577539 40.4632917, -3.6577683 40.4633055, -3.6577843 40.4633161, -3.6578143 40.4633279, -3.6578448 40.4633314, -3.6578837 40.4633279, -3.6579256 40.4633143))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5605141033, 6377436195, 5605140620, 6377436194, 5605141039, 6377436193, 5605141038, 6377436196, 5605141025, 6377434672, 5605141035, 6377434671, 5605141049, 6377434670, 5605141043, 6377434673, 5605141050, 6377436192, 5605141059, 6377436190, 5605141051, 6377436191, 5605141047, 5605141060, 6377434676, 5605141064, 6377434675, 5605141024, 6377434674, 5605141037, 6377434677, 5605141057, 5605141033]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,587751669,,,"POLYGON ((-3.7247766 40.3881331, -3.724273 40.3883187, -3.7241875 40.3881758, -3.7246839 40.3879879, -3.7246984 40.3880109, -3.7247766 40.3881331))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5614046554, 5614046555, 5614046556, 5614046557, 4214700014, 5614046554]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
